orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556603-5464,Hans Olsson Konsult och Fastighets AB,Hans Olsson Konsult och Fastighets AB,70200,,"70200; 93191; 73119",YSTAD,27192,FLÖJTGRÄND 4,"Bolaget skall bedriva konsultationer inom organisationsutveckling, event- och konferensverksamhet, uthyrning och handel med lösa och fasta tillgångar inom fastighetsbranschen samt idka handel med värdepapper. Bolaget ska även bedriva konsultverksamhet inom personal och rekryteringsområdet. Bolaget skall även idka verksamhet som är förenlig med nämnda verksamheter.",2001-01-09,active,,,,
556601-4279,Erhagen & Frank AB,Erhagen & Frank AB,71122,,"71122; 71124",MJÖLBY,59550,LINKÖPINGSVÄGEN 3,"Bolaget skall bedriva handel, import och försäljning med maskiner, industriell utrustning, främst mekaniska, elektroniska och elektriska komponenter inom flödesteknik, geoteknik, svetsteknik, mätteknik, fordon och redskap samt handel med fast egendom och därmed förenlig verksamhet.",2000-11-28,active,,,,
556446-4419,Sveag Consulting AB,Sveag Consulting AB,70200,,70200,TORSLANDA,42336,SNÄCKEBERGSVÄGEN 22,"Bolaget ska bedriva ekonomisk och juridisk konsultverksamhet, reklam- och PR-verksamhet, handel med och förvaltning av värdepapper och fastigheter samt därmed förenlig verksamhet.",1992-04-10,active,,,,
556610-2579,Wackfelt Transport Aktiebolag,Wackfelt Transport Aktiebolag,49410,,49410,GÖTEBORG,41746,HOLMGÄRDESVÄGEN 13,"Bolaget skall bedriva åkerirörelse i inrikes och internationell trafik, lager- och godshantering, förmedling av transporter samt verkstadsrörelse i anslutning härtill ävensom idka därmed förenlig verksamhet.",2001-04-26,active,,,,
556604-5836,Magnus Andersson Transport AB,Magnus Andersson Transport AB,49410,,49410,ÖSTRA LJUNGBY,26471,BRÖDERNAS GATA 12,Bolaget skall bedriva åkeriverksamhet och därmed förenlig verksamhet.,2001-01-10,active,,,,
556453-4427,Nedsjöns Förvaltnings AB,Nedsjöns Förvaltnings AB,70200,,70200,HINDÅS,43898,HINDÅSVÄGEN 205,"Bolaget skall bedriva byggnadsverksamhet och rivningsarbeten, äga och förvalta fast och lös egendom samt bedriva därmed förenlig verksamhet.",1992-10-26,active,,,,
556578-4062,AB Womax,AB Womax,70200,,"70200; 74990; 74120",STOCKHOLM,11351,LUNTMAKARGATAN 70,"Aktiebolaget ska bedriva konsultverksamhet inom ekonomi, grafisk design, marknadsföring, inredning och styling, fotografi och bildbyråverksamhet samt inom respektive område därmed förenlig verksamhet.",1999-11-15,active,,,,
556610-4054,4 Å i Brån Aktiebolag,4 Å i Brån Aktiebolag,70200,,70200,VÄNNÄS,91193,BRÅN 120,Bolaget skall bedriva förvaltning av värdepapper och fastigheter och därmed förenlig verksamhet.,2001-05-10,active,,,,
556579-2354,Ripasso AB,Ripasso AB,70200,,70200,VEJBYSTRAND,26654,UTSIKTSVÄGEN 2,"Bolaget skall bedriva konsultverksamhet inom områdena organisations- och informationsutveckling, äga och förvalta fast och lös egendom samt bedriva därmed förenlig verksamhet.",1999-11-16,active,,,,
556596-3740,Time Fly AB,Time Fly AB,70200,,"70200; 66120",STOCKHOLM,11457,RIDDARGATAN 30,"Föremålet för bolagets verksamhet är att bedriva konsulterande verksamhet gällande företag och dess organisationer samt investera i och utveckla företag, fastigheter och mark.",2000-08-23,active,,,,
556602-9954,Skogsgölen AB,Skogsgölen AB,70200,,70200,FALKENBERG,31147,SANDGATAN 15 A LGH 1301,Aktiebolaget ska bedriva ekonomisk rådgivning samt förvaltning av fast egendom. Bolaget ska även vara moderbolag om dotterbolag förvärvas.,2000-12-18,active,,,,
556583-5054,PASICO Trade Aktiebolag,PASICO Trade Aktiebolag,70100,,70100,STOCKHOLM,11456,TORSTENSSONSGATAN 15 B,"Bolaget skall bedriva förädling och försäljning av skogsbär, svamp och växter ävensom idka därmed förenlig verksamhet.",2000-01-10,active,,,,
556583-9122,Capunio AB,Capunio AB,70200,,"70200; 86999",LIDINGÖ,18166,TROSSVÄGEN 5  LGH 1501,"Bolaget ska bedriva investerings- och konsultverksamhet, äga aktier i och utöva aktivt ägande i intressebolag, bedriva konsultverksamhet inom affärsutveckling och hälso- och sjukvård, samt handel med och förvaltning av värdepapper och fastigheter och därmed förenlig verksamhet.",2000-01-29,active,,,,
556596-5687,NewCulture AB,NewCulture AB,69201,,69201,GÖTEBORG,41304,LINNÉGATAN 18  LGH 1603,"Bolaget ska idka konsultverksamhet i ekonomi och bedriva handel med värdepapper, äga och förvalta fast och lös egendom samt idka därmed förenlig verksamhet.",2000-09-01,active,,,,
556560-0110,Tumba Balkong & Altaninglasning AB,Tumba Balkong & Altaninglasning AB,43120,,"43120; 43320",NORSBORG,14563,KUMLA GÅRDSVÄG 33,Bolaget skall bedriva bygg- och glasservice samt därmed förenlig verksamhet.,1998-09-16,active,,,,
556561-4467,Advokatbyrå Björn Sahlin AB,Advokatbyrå Björn Sahlin AB,69102,,69102,GÖTEBORG,41110,ÖSTRA HAMNGATAN 5,Bolaget ska ha till föremål för sin verksamhet att bedriva advokatverksamhet.,1998-11-06,active,,,,
556553-6140,Voltrix AB,Voltrix AB,43210,,43210,TORSLANDA,42343,TUMLEHEDSVÄGEN 91,"Bolaget skall bedriva försäljning, uthyrning, förmedling av varor och service inom el, tele, data, hemelektronik, marin, fritids-, hushålls- samt mediasektorn, ävensom idka därmed förenlig verksamhet.",1998-03-06,active,,,,
556562-0001,NAVIT AB,NAVIT AB,42910,,"42910; 43999",VÄRMDÖ,13954,TISTELÄNGSVÄGEN 34,"Bolaget skall bedriva anläggningsarbeten inom vattenbyggnad, dykeriarbeten, bogsering, sjötransport, bärgning, kranlyft, installation och service av marina elektroniska komponenter, samt härmed förenlig verksamhet.",1998-11-20,active,,,,
556562-7535,Folkeson Åkeri Svennevad AB,Folkeson Åkeri Svennevad AB,49410,,"49410; 01420; 01110",PÅLSBODA,69792,OLSGÅRDSGATAN 6,"Bolagets verksamhet är åkeriverksamhet med huvudsaklig inriktning på djurtransporter och lantbruksprodukter, jord- och skogsbruk, uthyrning av personal, handel med och förvaltning av fastigheter, handel med värdepapper och därmed förenlig verksamhet.",1998-11-24,active,,,,
556560-9285,Rathsman arkitektkontor AB,Rathsman arkitektkontor AB,71110,,71110,KARLSTAD,65222,BERGSLAGSGATAN 14 B,"Bolaget skall bedriva arkitektverksamhet, konsultverksamhet inom IT-branschen, utveckling av IT-applikationer, drift och utveckling av IT-system, handel med värdepapper, fastighetsförvaltning, bedriva underhållning och musicerande samt därmed förenlig verksamhet.",1998-10-20,active,,,,
556542-0824,Axfood AB,Axfood AB,70100,,70100,STOCKHOLM,10769,Solnavägen 4,"Bolaget har till föremål för sin verksamhet att såväl direkt som indirekt bedriva handel och konsultverksamhet inom dagligvaru- branschen och bedriva därmed förenlig verksamhet. att bedriva hotell- och restaurangverksamhet och därmed förenlig verksamhet. att äga och förvalta värdepapper, lös och fast egendom, samt att bedriva finansieringsrörelse, utan att bedriva sådan till- ståndspliktig rörelse som avses i lagen (2004:297) om bank- och finansieringsrörelse.",1997-05-07,active,,,,
556566-9420,Svedala Cargo AB,Svedala Cargo AB,49410,,49410,SVEDALA,23351,INDUSTRIGATAN 12,Bolaget skall utföra transporter ävensom idka därmed förenlig verksamhet.,1999-03-01,active,,,,
556545-7859,Combase Aktiebolag,Combase Aktiebolag,71129,,71129,KIRUNA,98141,RIPVÄGEN 20,"Bolaget skall bedriva produktion och handel inom miljö- och naturresursinventering, telekommunikation, fjärranalys baserad på satellitdata och motsvarande informationskällor, förvaltning och handel av fastigheter omfattande hyra av, uthyrning, inköp, försäljning av fastigheter i Sverige och internationellt, turistverksamhet med relaterade aktiviteter, samt idka därmed förenlig verksamhet i Sverige och på den internationella marknaden.",1997-09-02,active,,,,
556547-6347,JPA Automation AB,JPA Automation AB,71123,,71123,DALBY,24724,BOX 86,"Bolaget bedriver verksamhet inom industriautomation (såsom elkonstruktion, byggnation av apparatskåp, programmering samt underhåll och service på befintliga anläggningar) därtill inköp, försäljning och vidarebearbetning av profilkläder samt idka därmed förenlig verksamhet.",1997-10-27,active,,,,
556564-6816,Asmussens Arkitektgrupp AB,Asmussens Arkitektgrupp AB,71110,,71110,JÄRNA,15391,KULTURCENTRUM JÄRNA 13,Bolagets verksamhet skall vara att bedriva arkitektverksamhet samt därmed förenlig verksamhet.,1999-01-14,active,,,,
556565-4570,StorStockholms Farmartjänst Aktiebolag,StorStockholms Farmartjänst Aktiebolag,42110,,"42110; 01610; 43991; 49410",KUNGSÄNGEN,19692,MASSAVÄGEN 2,"Föremålet för bolagets verksamhet är vinterväghållning, grön- yteskötsel, entreprenadverksamhet inom mark och anläggningar, uthyrning av maskiner samt idka därmed förenlig verksamhet.",1999-01-21,active,,,,
556576-8891,FJ Juristbyrån i Sverige AB,FJ Juristbyrån i Sverige AB,69102,,69102,STOCKHOLM,10261,BOX 4036,"Aktiebolaget ska genom franchising upplåta rätt för annan att tillhandahålla juridisk rådgivning enligt Bolagets franchis- koncept. Bolaget ska vidare vara verksam inom utbildning, service, ekonomisk redovisning samt därmed förenlig verksamhet.",1999-09-30,active,,,,
556573-5460,Licera Aktiebolag,Licera Aktiebolag,70100,,70100,LINKÖPING,58330,TEKNIKRINGEN 1 C,"Bolaget skall utveckla, leverera och sälja IT-system och tjänster inom områdena automotiv, tele- och datakommunikation och automation, samt bedriva handel med värdepapper och därmed förenlig verksamhet.",1999-08-12,active,,,,
556553-2339,Tobias Agerblom Montage & Installation AB,Tobias Agerblom Montage & Installation AB,43240,,43240,OLSFORS,51771,BORÅSVÄGEN 11,"Aktiebolaget ska bedriva installationer, montage och hantverksservice. Utför installationer av sjukhusutrustning som lampor, pendlar, operationsbord, dörrar, väggar. Bygger medicinska rum. Även hantverksservice såsom snickare.",1998-03-20,active,,,,
556584-1771,Byggstyrning i Mälardalen AB,Byggstyrning i Mälardalen AB,71121,,71121,STOCKHOLM,10631,KIVRA: 556584-1771,"Bolaget skall bedriva konsultverksamhet inom byggnadsbranschen, byggverksamhet samt äga och förvalta värdpapper och fastigheter, bedriva försäljning av konst och designföremål ävensom idka därmed förenlig verksamhet.",2000-01-29,active,,,,
556576-5590,Sundqvist Måleri & Decor i Boden Aktiebolag,Sundqvist Måleri & Decor i Boden Aktiebolag,43341,,43341,BODEN,96133,HANTVERKAREGATAN 4,"Bolaget skall bedriva byggnads-, skylt- och dekormålning samt därmed förenlig verksamhet.",1999-10-19,active,,,,
556586-5606,Stockholms Stadsbyggare entreprenad AB,Stockholms Stadsbyggare entreprenad AB,41000,,"41000; 68201; 77320",SALTSJÖ-DUVNÄS,13150,REGINAVÄGEN 1,"Bolaget ska bedriva byggnadsverksamhet, uthyrning och försäljning av byggnadsställningar och därmed förenlig verksamhet.",2000-03-03,active,,,,
556569-1143,Edenius Consulting AB,Edenius Consulting AB,70200,,70200,DANDERYD,18230,SKOGSSLINGAN 12,"Bolaget skall bedriva konsultverksamhet inom organisations- grupp- och individutveckling, utveckling inom kulturkompetens, kompetensutvecklingsresor, driva handel med fritidsbåtar, driva handel med samt äga och förvalta värdepapper och därmed förenlig verksamhet.",1999-04-20,active,,,,
556586-1092,Familjen Grönbergs Förvaltnings Aktiebolag,Familjen Grönbergs Förvaltnings Aktiebolag,70200,,70200,SKÖNDAL,12863,SIRI DERKERTS VÄG 7  IDAG,Bolaget har till föremål för sin verksamhet att äga och förvalta fast och lös egendom samt därmed förenlig verksamhet.,2000-03-10,active,,,,
556598-6733,PlusMinus i Luleå AB,PlusMinus i Luleå AB,69201,,"69201; 70200",LULEÅ,97331,TÅGGATAN 4,"Bolaget ska bedriva konsultation avseende utveckling av verksamhet inom företag med hjälp av IT-baserade informationssystem, konsultverksamhet avseende företagsorganisation, redovisning, bokföring och skatterådgivning, samt därmed förenlig verksamhet.",2000-10-06,active,,,,
556600-1888,Projektfolket Jerry Olsson AB,Projektfolket Jerry Olsson AB,70200,,70200,STOCKHOLM,11632,ÅSÖGATAN 155  5 TR,"Bolaget skall bedriva konsultverksamhet i form av analyser, modellering, förstudier och projektledning inom affärs- och verksamhetsutveckling och dess stöd i form av data- och informationsteknologi samt därmed förenlig verksamhet. Bolaget skall vidare erbjuda tjänster i form av texter, utbildning, rådgivning och modellering inom området personlig målformulering och livsplanering samt därmed förenlig verksamhet. Bolagets verksamhet ska även omfatta snickeriarbeten, tillverkning av inom- och utomhusmöbler samt hantverkshjälp inom byggnadssnickeri.",2001-01-29,active,,,,
556433-2210,JÅLAB Bygg AB,JÅLAB Bygg AB,41000,,41000,GÖTEBORG,41707,LERGODSGATAN 1,"Bolaget skall bedriva byggverksamhet, köp och försäljning av fastigheter, ävenså köp och försäljning av värdepapper och därmed förenlig verksamhet.",1991-10-02,active,,,,
556603-2487,Patrik Lundbloms Åkeri AB,Patrik Lundbloms Åkeri AB,49410,,49410,HAMRÅNGEFJÄRDEN,81793,SVEDJEVÄGEN 2 B,Bolaget skall bedriva åkeriverksamhet samt därmed förenlig verksamhet.,2000-12-18,active,,,,
556603-3030,Svanfeldt Alliance AB,Svanfeldt Alliance AB,70200,,"70200; 13990",STOCKHOLM,11460,NARVAVÄGEN 5,"Bolaget skall bedriva verksamhet inom följande områden: a) köp, renovering samt försäljning av antikviteter, hantverksprodukter b) rådgivning, konsultverksamhet inom företagsutveckling c) handel med och förvaltning av finansiella instrument, samt d) därmed förenlig verksamhet.",2001-01-04,active,,,,
556590-6673,Elektromontage Holding i Söderköping AB,Elektromontage Holding i Söderköping AB,70100,,"70100; 71123",SÖDERKÖPING,61422,BOX 54,"Bolaget skall äga och förvalta lös och fast egendom, bedriva konsultativ verksamhet inom elektronisk industri samt därmed förenlig verksamhet.",2000-05-04,active,,,,
556604-7014,AB Torsburgen,AB Torsburgen,71122,,71122,UPPSALA,75329,TORKELSGATAN 18 C,"Bolaget skall bedriva konsultverksamhet inom processindustri och verkstadsindustri, samt därmed förenlig verksamhet. Därutöver skall bolaget äga och förvalta fast och lös egendom.",2001-01-24,active,,,,
556603-2842,Petterssons Markskötsel i Linköping AB,Petterssons Markskötsel i Linköping AB,43120,,"43120; 02101; 01500",LINKÖPING,58597,RALSTORP ÄNGSTUGEÄNGEN,"Bolaget skall bedriva markskötsel, markanläggning och lantbruk samt idka därmed förenlig verksamhet.",2000-12-22,active,,,,
556592-1508,SmartUp AB,SmartUp AB,70200,,70200,STOCKHOLM,11847,BELLMANSGATAN 34  LGH 1301,"Bolaget skall erbjuda konsulttjänster avseende management och investering till bolag främst inom IT-sektorn samt ägande av aktier, andelar och andra värdepapper i bolag samt därmed förenlig verksamhet.",2000-07-06,active,,,,
556602-9251,Go Rock Fixum 1 AB,Go Rock Fixum 1 AB,69201,,69201,ENKÖPING,74531,KYRKOGATAN 13,Aktiebolaget ska förvalta värdepapper samt bedriva därmed förenlig verksamhet.,2000-12-13,active,,,,
556601-0368,SL Krantjänst AB,SL Krantjänst AB,43991,,"43991; 43342; 77320",TULLINGE,14652,NIBBLEBACKEN 72,Bolaget skall bedriva uthyrning av entreprenadmaskiner med förare jämte därmed förenlig verksamhet. Bolaget ska även bedriva monteringstjänst av glas.,2000-11-23,active,,,,
556589-7872,PJ Frakt AB,PJ Frakt AB,49410,,49410,ÖVERTORNEÅ,95732,HÄGGVÄGEN 5,Bolaget skall bedriva godstransporter och därmed förenlig verksamhet.,2000-05-09,active,,,,
556589-7914,R&H Nilsson Arkitektbyrå AB,R&H Nilsson Arkitektbyrå AB,71110,,"71110; 71121",BROMMA,16853,LÅNGSKEPPSGATAN 71,Bolaget skall bedriva arkitektverksamhet samt konsultativ verksamhet inom byggbranschen och samhällsplanering samt därmed förenlig verksamhet.,2000-04-19,active,,,,
556590-0015,Godsservice i Norr AB,Godsservice i Norr AB,49410,,49410,BODEN,96191,INBYN 4,Föremålet för bolagets verksamhet är transport-och logistikverksamhet samt därmed förenlig verksamhet.,2000-04-20,active,,,,
556607-1766,Fojab coordinator AB,Fojab coordinator AB,71110,,71110,MALMÖ,21119,HALLENBORGS GATA 1 A,Bolaget har till föremål för sin verksamhet att genomföra arkitektarbete och projektutveckling jämte annan därmed förenlig verksamhet.,2001-02-16,active,,,,
556607-1998,Corowema AB,Corowema AB,70200,,"70200; 85594",HALMSTAD,30271,KRITGRÄND 6,Bolaget skall bedriva utbildnings- och personalutvecklings- verksamhet ävensom idka därmed förenlig verksamhet.,2001-02-16,active,,,,
556596-3955,Attunda Revision AB,Attunda Revision AB,69201,,69201,SOLLENTUNA,19135,SOLLENTUNAVÄGEN 227,"Föremålet för bolagets verksamhet är revision, rådgivning, konsultationer inom skatt och ekonomi, samt därmed förenlig verksamhet.",2000-09-05,active,,,,
556600-0781,Erik Salemarks El AB,Erik Salemarks El AB,43210,,43210,SKULTUNA,72692,MÅNSBO KÄLLSVEDET 180,"Bolaget skall bedriva elinstallationer, byggnationer och fastighetsskötsel, service och försäljning av elmaterial, äga och förvalta fastigheter samt därmed förenlig verksamhet.",2000-11-06,active,,,,
556583-6342,SUM Teknik AB,SUM Teknik AB,71122,,71122,GÖTEBORG,41270,LÅNGÅSLIDEN 16,"Bolaget skall marknadsföra produkter och tjänster inom modern industriell produktion företrädesvis inom verkstadsindustrin, samt bedriva därmed förenlig verksamhet.",2000-01-18,active,,,,
556599-0255,Siljeströms Projektledning AB,Siljeströms Projektledning AB,71121,,71121,HÄGERSTEN,12630,VÄSTBERGAVÄGEN 25,Bolaget skall bedriva projektledning inom byggbranschen samt idka därmed förenlig verksamhet.,2000-11-10,active,,,,
556616-5063,Mittel El AB,Mittel El AB,43210,,"43210; 80090",Umeå,90321,STORGATAN 28 C,"Bolaget skall bedriva montage och försäljning av el och byggvaror främst inom el, kapitalförvaltning och därmed förenlig verksamhet.",2001-10-29,active,,,,
556602-6935,M.K. Poolteknik AB,M.K. Poolteknik AB,41000,,"41000; 71121",HJÄLTEBY,47172,SUNDSBY KILE 170,"Bolaget skall bedriva byggnadsverksamhet, projektering och anläggning av swimmingpooler. Försäljning av material till- hörande verksamheten. Konsultation inom byggnation och därmed förenlig verksamhet.",2000-12-14,active,,,,
556584-3959,Uggla US Consulting AB,Uggla US Consulting AB,70200,,"70200; 96230",FALKENBERG,31137,ROSKILDEVÄGEN 9,"Bolaget skall bedriva konsultverksamhet inom person- och organisationsutveckling, massage och friskvård samt konsultverksamhet gentemot läkemedelsindustrin jämte därmed förenlig verksamhet.",2000-02-21,active,,,,
556612-5646,Hoby Mur & Puts AB,Hoby Mur & Puts AB,43999,,43999,BRÄKNE-HOBY,37261,ÅDALSVÄGEN 27,Bolaget skall utföra murningsarbeten ävensom idka därmed förenlig verksamhet.,2001-06-26,active,,,,
556560-0565,Anita Jansson School Management Consult Aktiebolag,Anita Jansson School Management Consult Aktiebolag,70200,,"70200; 85690",SOLLENTUNA,19162,ENGELBREKTS VÄG 69  2 TR,"Bolaget skall bedriva konsult- och utbildningsverksamhet för lednings- och organisationsutveckling, vilket innebär verksamheter såsom handledning, processledning, föreläsning, information, dokumentation, idéutveckling, kvalitetssäkring, konsultstöd, uppföljning och utvärdering. Bolaget får även äga och förvalta värdepapper och fast egendom samt idka därmed förenlig verksamhet.",1998-10-30,active,,,,
556560-7800,Klas Törnqvist Åkeri & Entreprenad AB,Klas Törnqvist Åkeri & Entreprenad AB,49410,,49410,MÄRSTA,19594,STORBOL 375,"Bolaget skall idka verksamhet med transporter av gods, snöröjning samt schakt- och markarbeten och därmed förenlig verksamhet.",1998-10-09,active,,,,
556566-4421,Forsling Affärsutveckling Aktiebolag,Forsling Affärsutveckling Aktiebolag,70200,,"70200; 93191; 64994",VILLSHÄRAD,30565,VILSHÄRADS KRUSBÄRSVÄG 5,"Bolaget skall bedriva konsultverksamhet inom detaljhandelområdet inom köpcentrum främst i branscher: livsmedel, parfymeri, konfektion, järn & färg, ur & optik, husgeråd, hemtextil, idka travrörelse, äga och förvalta värdepapper, köpa och sälja värdepapper samt därmed förenlig verksamhet.",1999-02-22,active,,,,
556569-0400,Burgsvik Hospitality AB,Burgsvik Hospitality AB,70100,,70100,GÖTEBORG,40092,BOX 9092,"Bolaget skall direkt eller indirekt via dotter- och intressebolag finansiera och bedriva verksamhet inom servicenäringen, dvs bolag inom hotell- och restaurang, bensinstation, spelverksamhet samt därmed förenlig verksamhet. Bolaget skall vidare bedriva handel med värdepapper, förvalta fast och lös egendom och därmed förenlig verksamhet.",1999-03-29,active,,,,
556569-0897,B.S.K. Bygg & Saneringskonsult Aktiebolag,B.S.K. Bygg & Saneringskonsult Aktiebolag,43221,,43221,GOTTRÖRA,76295,ABRAHAMSBYVÄGEN 176,"Bolaget skall bedriva byggverksamhet, sanering, ombyggnad inom byggsektorn samt idka därmed förenlig verksamhet.",1999-04-14,active,,,,
556551-6993,A Widell Bygg AB,A Widell Bygg AB,41000,,"41000; 81100",TROSA,61991,BJÖRNBÄRSVÄGEN 16,Bolaget skall bedriva byggnadsverksamhet och fastighetsskötsel och därmed förenlig verksamhet.,1998-01-30,active,,,,
556581-6120,M.Y Transport AB,M.Y Transport AB,49410,,49410,KUMLA,69232,NORRA KUNGSVÄGEN 22  LGH 1901,Föremålet för bolagets verksamhet är att bedriva transportverksamhet och därmed förenlig verksamhet.,2000-02-02,active,,,,
556552-5515,Fragerus Fastigheter AB,Fragerus Fastigheter AB,70100,,70100,GÖTEBORG,40422,BOX 11080,"Bolaget skall förmedla, äga och förvalta fast egendom och aktier, samt bedriva därmed förenlig verksamhet.",1998-02-06,active,,,,
556575-8231,E.Holmberg Invest AB,E.Holmberg Invest AB,70200,,70200,STOCKHOLM,11334,NORRBACKAGATAN 33  2 TR,Konsultverksamhet inom privat- och företagsekonomi.,1999-09-08,active,,,,
556580-7400,Svante Kullanders Åkeri AB,Svante Kullanders Åkeri AB,49410,,49410,SÄFFLE,66191,ESKILSÄTERS-BYN 3,Bolaget skall bedriva åkeriverksamhet ävensom idka därmed förenlig verksamhet.,1999-11-29,active,,,,
556582-2102,RPM Process AB,RPM Process AB,71122,,71122,MOLKOM,65560,HAGFORSVÄGEN 9,Bolaget skall bedriva teknisk konsultverksamhet inom process- och verkstadsindustrin samt därmed förenlig verksamhet.,2000-01-12,active,,,,
556583-0543,Stångå Rörservice AB,Stångå Rörservice AB,43221,,43221,LINKÖPING,58102,BOX 201,"Bolaget skall bedriva rörelse och konsultverksamhet inom VVS och ventilation, äga och förvalta såväl fast och lös egendom samt bedriva därmed förenlig verksamhet.",1999-12-29,active,,,,
556580-6840,Fredriksdals Mur & Platt AB,Fredriksdals Mur & Platt AB,43999,,43999,FREDRIKSDAL,57175,GÖTHVÄGEN 5,"Bolaget skall bedriva murning, plattsättning och därmed förenlig verksamhet samt äga och förvalta värdepapper och fastigheter.",1999-12-15,active,,,,
556588-9234,Advice by Rajgård AB,Advice by Rajgård AB,70200,,70200,SKILLINGE,27660,S:T KNUTSGATAN 4,"Föremålet för bolagets verksamhet är konsultverksamhet avseende företags organisation, företags information, äga och förvalta fast och lös egendom samt därmed förenlig verksamhet.",2000-04-10,active,,,,
556594-5101,Svanen Ekonomi och Utbildning Aktiebolag,Svanen Ekonomi och Utbildning Aktiebolag,69201,,"69201; 70200",MÖLNDAL,43145,RAGNAR THORNGRENS GATA 2 C,Bolaget skall bedriva konsultverksamhet inom ekonomi och utbildning samt ävensom idka därmed förenlig verksamhet.,2000-07-21,active,,,,
556590-7317,BVJ Personaldepå AB,BVJ Personaldepå AB,49410,,49410,MJÖBÄCK,51265,MARSVÄGEN 2,"Aktiebolaget ska bedriva uthyrning av personal för transporter och byggnadsverksamhet, ävensom idka därmed förenlig verksamhet.",2000-05-04,active,,,,
556593-3362,Glanshammars Åkeri AB,Glanshammars Åkeri AB,49410,,"49410; 64994",GLANSHAMMAR,70596,SJÅGESTA 416,Bolaget skall bedriva åkeriverksamhet samt handel med värdepapper och därmed förenlig verksamhet.,2000-09-01,active,,,,
556593-3453,Westerlund Maritime AB,Westerlund Maritime AB,69102,,"69102; 71129",HÄGERSTEN,12942,UGGLEMOSSVÄGEN 58,"Bolaget skall bedriva rederi, shipmanagement, marine och juridisk konsultverksamhet, samt idka därmed förenlig verksamhet.",2000-06-26,active,,,,
556598-7954,Alvinx Åkeri AB,Alvinx Åkeri AB,49410,,49410,ROSERSBERG,19572,TALLBACKSGATAN 11 F,Bolaget skall bedriva transportverksamhet samt därmed förenlig verksamhet.,2000-11-01,active,,,,
556587-6272,Maskintransporter i Trestad AB,Maskintransporter i Trestad AB,49410,,49410,TROLLHÄTTAN,46158,TORSREDSVÄGEN 60,Föremålet för bolagets verksamhet är att bedriva transporter och godsbefordran och därmed förenlig verksamhet.,2000-03-15,active,,,,
556435-2457,Byggkonsult Sölve Johansson Aktiebolag,Byggkonsult Sölve Johansson Aktiebolag,71121,,71121,HELSINGBORG,25232,STÅLGATAN 31,Bolaget skall bedriva arkitekt- och byggkonsultverksamhet samt idka därmed förenlig verksamhet.,1991-11-01,active,,,,
556447-6140,BTH Bygg Aktiebolag,BTH Bygg Aktiebolag,41000,,"41000; 43999; 43310",STOCKHOLM,11591,BOX 27707,Bolaget skall bedriva byggnadsentreprenad ävensom fastighetsrörelse och fastighetsförvaltning samt idka därmed förenlig verksamhet.,1992-05-06,active,,,,
556603-4376,Borås Byggcomfort AB,Borås Byggcomfort AB,41000,,41000,BORÅS,50113,BOX 285,Aktiebolaget ska bedriva byggentreprenadverksamhet och därmed förenlig verksamhet.,2001-01-05,active,,,,
556576-3637,Ola Linderhjelms Elhjälp AB,Ola Linderhjelms Elhjälp AB,43210,,43210,TYRESÖ,13554,BRUKSBACKEN 6,"Bolaget skall bedriva elinstallationer, bygg- och anläggningsverksamhet och konsultverksamhet inom närliggande områden så som elkonsult, utföra auto-CAD ritningar inom bygg och el samt därmed förenlig verksamhet. Massage och fotvård.",1999-12-14,active,,,,
556601-9526,Gärsnäs Konsult AB,Gärsnäs Konsult AB,69201,,69201,GÄRSNÄS,27261,JÄGAREGATAN 1,"Bolaget skall bedriva konsultverksamhet inom områdena ekonomi, redovisning, utbildning samt försäljning av datatillbehör ävensom idka därmed förenlig verksamhet.",2000-12-13,active,,,,
556590-0585,Carls Bussar Aktiebolag,Carls Bussar Aktiebolag,49310,,"49310; 49390; 46810",ÖVERTORNEÅ,95794,METTÄJÄRVI 6,"Bolaget skall bedriva busslinjetrafik, person- och godstransporter samt uthyrning av arbetskraft och fordon samt handel med energibränsle och oljor samt därmed förenlig verksamhet.",2000-05-09,active,,,,
556592-9832,Grävskopans Entreprenad i Värmland AB,Grävskopans Entreprenad i Värmland AB,43991,,43991,KARLSTAD,65221,SÅGVERKSGATAN 30,"Bolaget skall bedriva grävmaskins- och byggentreprenadverksamhet, importoch försäljning av entreprenadmaskiner, båtar och bilar. Äga och förvalta aktier och fastigheter samt därmed förenlig verksamhet.",2000-07-20,active,,,,
556602-6273,Logistikbolaget PAJ AB,Logistikbolaget PAJ AB,70200,,"70200; 64994",MÖLNDAL,43134,SÅGDALSGATAN 16,Bolaget skall bedriva konsult- och utbildningsverksamhet inom områdena logistik och management samt handel och förvaltning av värdepapper.,2000-12-22,active,,,,
556602-9319,Kungshamns Marin AB,Kungshamns Marin AB,71122,,71122,KUNGSHAMN,45632,SERPENTINVÄGEN 15,"Bolaget skall bedriva båtinredning, värdepappers- och fastighetsförvaltning, ävensom idka därmed förenlig verksamhet.",2000-12-14,active,,,,
556605-2667,Tjänste-Mannen i Örbyhus AB,Tjänste-Mannen i Örbyhus AB,43210,,"43210; 43221",ÖRBYHUS,74842,MEJERIVÄGEN 12,"Bolaget skall bedriva service och montage inom VVS, el och antenner, paraboler och därmed förenlig verksamhet.",2001-01-20,active,,,,
