orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556240-2213,JHM Företagstjänster AB,JHM Företagstjänster AB,70200,,70200,MALMÖ,21133,TEGELGÅRDSGATAN 1,"Bolagets verksamhet ska vara att bedriva konsultationer inom redovisning, ekonomi och skatt samt därmed förenlig verksamhet. Bolaget skall även bedriva handel med värdepapper.",1984-02-16,active,,,,
556234-8820,Geo Energi Ingemansson Aktiebolag,Geo Energi Ingemansson Aktiebolag,71124,,71124; 71129,GÖTEBORG,41652,KÅLLTORPSGATAN 10,Bolaget skall driva försäljning av värmepumpar samt geologisk konsultation och därmed förenlig verksamhet.,1983-12-13,active,,,,
556231-3204,Bluemarx AB,Bluemarx AB,71110,,71110; 70200; 90110,STOCKHOLM,10631,KIVRA: 556231-3204,"Bolaget skall bedriva konsultverksamhet inom stadsplanering, arkitektur och fastigheter. Vidare också med corporate finance.",1983-07-25,active,,,,
556227-7391,Hyggås Fastigheter AB,Hyggås Fastigheter AB,41000,,41000,BROARYD,33392,ÖSTRA HYGGÅS 6,"Bolaget skall bedriva entreprenadverksamhet inom byggnads- branschen, fastighetsförvaltning samt därmed förenlig verksamhet.",1983-04-20,active,,,,
556231-1679,Prästgårn i Simtuna AB,Prästgårn i Simtuna AB,69201,,69201,JÄRFÄLLA,17553,TEGVÄGEN 5,Bolaget skall utföra redovisningstjänster samt därmed förenlig verksamhet.,1983-08-31,active,,,,
556241-2428,Wibergs Åkeri Aktiebolag,Wibergs Åkeri Aktiebolag,49410,,49410,GLIMÅKRA,28947,HITTARPSVÄGEN 3,Bolaget skall åkeriverksamhet samt därmed förenlig verksamhet.,1984-02-22,active,,,,
556238-9444,Kulramen Aktiebolag,Kulramen Aktiebolag,70200,,70200,GÖTEBORG,41281,FRIDA HJERTBERGS GATA 1  LGH 2002,Bolaget skall bedriva handel med värdepapper och konsultverksamhet inom området ekonomi.,1984-01-24,active,,,,
556242-3367,Setema Trading Aktiebolag,Setema Trading Aktiebolag,43411,,43411,LANDSKRONA,26125,BOX 644,Bolaget skall bedriva handel med tekniskt isoleringsmaterial maskiner för industriellt bruk samt möbler. Förvaltning och uthyrning av industriutrustningar ävensom idka därmed förenlig verksamhet.,1984-05-30,active,,,,
556239-7496,AT Support i Årsta AB,AT Support i Årsta AB,69201,,69201; 62100; 74200,ÅRSTA,12040,BYÄNGSGRÄND 6,"Bolaget verksamhet skall bestå av utveckling av datorprogram, fotografering samt redovisningstjänster.",1984-03-28,active,,,,
556238-3769,Hellströms Måleritjänst Aktiebolag,Hellströms Måleritjänst Aktiebolag,43341,,43341,SKÖNDAL,12869,KONDITORSVÄGEN 40,Bolaget skall driva målerirörelse ävensom handel med metaller och byggvaror jämte därmed förenlig verksamhet.,1984-02-03,active,,,,
556241-4697,Bonny Pettersson Åkeri Aktiebolag,Bonny Pettersson Åkeri Aktiebolag,49410,,49410,EMMABODA,36133,FRIDHEMSGATAN 15,Bolaget skall bedriva åkerirörelse ävensom idka därmed förenlig verksamhet.,1984-04-02,active,,,,
556255-9012,Ann Malmsten Konsult AB,Ann Malmsten Konsult AB,70200,,70200,LIDINGÖ,18131,KLIPPVÄGEN 8,"Bolaget skall bedriva konsultativ uppdragsverksamhet inom organisation och ledarutveckling, förlagsverksamhet, allservice och hantverkshjälp inom snickeri samt förvaltning av fast och lös egendom och därmed förenlig verksamhet.",1985-02-27,active,,,,
556240-0597,Thermetrol Aktiebolag,Thermetrol Aktiebolag,71122,,71122,GÖTEBORG,41258,SVEN HULTINS GATA 9 C,Bolaget skall bedriva konsultverksamhet avseende dels metoder och mätutrustning för samt bestämning av egenskaper hos materia och dels ledning och beslutsstruktur inom universitet och jämförbara utbildningsorganisationer samt bedriva därmed förenlig verksamhet.,1987-05-11,active,,,,
556248-6364,Advokat Johan Kihlstedt AB,Advokat Johan Kihlstedt AB,69101,,69101,JÖNKÖPING,55321,HOPPETS TORG 5,Bolaget skall bedriva advokatverksamhet samt idka därmed förenlig verksamhet.,1984-10-24,active,,,,
556243-1964,Inne Ekonomi AB,Inne Ekonomi AB,69201,,69201,STOCKHOLM,11224,KUNGSHOLMS KYRKOPLAN 1  5 TR,Bolaget skall bedriva konsultverksamhet avseende ekonomi och redovisning jämte därmed förenlig verksamhet.,1984-06-04,active,,,,
556248-6166,Hellstens Sandåtervinning Aktiebolag,Hellstens Sandåtervinning Aktiebolag,43120,,43120,FÅRBO,57296,MÖRTFORS BJURVIK,Bolaget skall bedriva entreprenadverksamhet inom gräv- och schaktbranschen jämte därmed förenlig verksamhet.,1984-08-27,active,,,,
556244-3241,Tage Skönvall Aktiebolag,Tage Skönvall Aktiebolag,71122,,71122; 22210,ULRICEHAMN,52345,FOTÅSGATAN 1,Bolaget skall driva innovation och produktutveckling och därmed förenlig verksamhet.,1984-05-24,active,,,,
556236-4066,Bo Nilsson Kraftteknik Aktiebolag,Bo Nilsson Kraftteknik Aktiebolag,71122,,71122,ORREFORS,38271,BRUKSVÄGEN 40,"Bolaget skall bedriva service och reparationer inom processindustri ävensom idka därmed förenlig verksamhet. Bolaget skall även bedriva import, handel och reparationer av exklusiva bilar och bilklädslar samt därmed förenlig verksamhet.",1983-11-22,active,,,,
556243-4919,Bygg- och Reparationsfirma Lars Bergling Aktiebolag,Bygg- och Reparationsfirma Lars Bergling Aktiebolag,41000,,41000,FINSPÅNG,61202,BOX 2097,"Bolaget skall driva byggnadsrörelse samt entreprenadrörelse med traktorer, grävmaskiner och liknande maskiner, ävensom idka därmed förenlig verksamhet.",1984-04-26,active,,,,
556261-1417,Interior & Exterior Swedish Decorators Aktiebolag,Interior & Exterior Swedish Decorators Aktiebolag,43341,,43341; 43310,SJÖBO,27533,VÄSTERGATAN 38,"Bolaget skall utföra målningsarbeten, försälja färg samt bedriva konsultverksamhet inom inredningsbranschen ävensom idka därmed förenlig verksamhet.",1985-06-18,active,,,,
556256-3394,Adolfström - Laisvall Buss & Taxi Aktiebolag,Adolfström - Laisvall Buss & Taxi Aktiebolag,49390,,49390; 49330,LAISVALL,93893,GRUVVÄGEN 2,"Aktiebolaget ska bedriva verksamhet avseende bussbeställnings- och linjetrafik, taxirörelse samt campingverksamhet och idka därmed förenliga verksamheter.",1985-02-19,active,,,,
556246-8099,Rörkrökaren i Hallsberg Aktiebolag,Rörkrökaren i Hallsberg Aktiebolag,43221,,43221,PITEÅ,94128,BOX 702,"Bolaget skall bedriva installationsverksamhet inom rörentreprenadbranschen, äga och förvalta fast egendom, metaller och värdepapper samt idka därmed förenlig verksamhet.",1984-09-13,active,,,,
556249-1638,Trust Me Now i Stockholm Aktiebolag,Trust Me Now i Stockholm Aktiebolag,69201,,69201,MUNSÖ,17891,SPETTVÄGEN 6,Bolaget skall bedriva konsultverksamhet och försäljning. Bolaget skall bedriva bokförings- och skrivbyrå samt därmed förenlig verksamhet Bolaget skall även idka handel med hudvårdsprodukter.,1984-09-11,active,,,,
556248-9889,Medinova Aktiebolag,Medinova Aktiebolag,71122,,71122,VÄSTRA FRÖLUNDA,42676,TALATTAGATAN 16,"Bolaget skall bedriva utveckling, produktion, marknadsföring och licensiering av fysiologiskt anpassade produkter och produkter för fritidssektorn samt därmed förenlig verksamhet.",1984-09-21,active,,,,
556249-9383,Maxito AB,Maxito AB,70200,,70200,STOCKHOLM,11143,KUNGSGATAN 8  2TR,"Bolagets ändamål, direkt eller indirekt via dotterbolag, är att tillhandahålla tjänster och produkter inom områdena management, organisation, ekonomi och IT-strategier, bedriva utveckling och försäljning av IT-relaterade tjänster och produkter, äga och förvalta fastigheter och värdepapper, bedriva uthyrning av bostads- och verksamhetslokaler, bedriva rekryterings- och uthyrningsverksamhet avseende personal, samt i övrigt bedriva härmed förenlig verksamhet.",1984-10-08,active,,,,
556255-8642,Klimatkyl i Malmö Aktiebolag,Klimatkyl i Malmö Aktiebolag,43223,,43223; 95220,ARLÖV,23237,TESTVÄGEN 1,"Bolaget skall bedriva försäljning, konstruktion, installation och service inom kylteknik samt idka därmed förenlig verksamhet.",1987-12-08,active,,,,
556255-8097,Christers Elektriska Aktiebolag (C.El.AB),Christers Elektriska Aktiebolag (C.El.AB),43210,,43210,HÖLLVIKEN,23651,FALSTERBOVÄGEN 71,"Bolaget skall utföra elinstallationer jämte försäljning av elmaterial, uppfödning- och tävlingsverksamhet med hästar.",1985-03-18,active,,,,
556256-1273,Åke Bengtssons Åkeri Aktiebolag,Åke Bengtssons Åkeri Aktiebolag,49410,,49410,FORSHAGA,66730,SKIVSTAGATAN 33,"Bolaget skall bedriva yrkesmässig trafik för godsbefordran, handel med värdepapper samt idka därmed förenlig verksamhet.",1985-03-12,active,,,,
556266-8037,Love Arbén Arkitektkontor Aktiebolag,Love Arbén Arkitektkontor Aktiebolag,71110,,71110; 74110,STOCKHOLM,11224,BOLINDERS PLAN 2 B,"Bolaget skall bedriva konsulterande arkitektverksamhet, formgivning, modellarbeten, journalistik, fotografering, illustrationer, uthyrning av arbetsplatser, försäljning samt övrig härmed förenlig verksamhet.",1985-11-05,active,,,,
556258-6908,H A Jensevik AB,H A Jensevik AB,70200,,70200,BÄLINGE,74382,RÖJNINGSVÄGEN 17,"Bolaget skall upprätta ekonomiska analyser och utbilda företag inom den offentliga och privata sektorn, bedriva värdering (rating) av offentliga företag samt genom såväl tryckta som digitala publikationer såsom tidningar och böcker sprida ekonomisk och finansiell information om lokala företag (kommuner) och idka därmed förenlig verksamhet. Bolaget kan även bedriva konsultverksamhet inom den offentliga och privata sektorn (målstyrning). Bolaget kan även genom vård- och stödinsatser rehabilitera missbrukare. Bolaget kan även åta sig uppdrag att sköta skog varvid allt omfattas från planering till utförande. Bolaget kan även äga och förvalta fast egendom och värdepapper.",1985-05-07,active,,,,
556253-4445,Markbyggarna i Sundsvall Aktiebolag,Markbyggarna i Sundsvall Aktiebolag,43120,,43120,SUNDSVALL,85462,SKARPSKYTTEVÄGEN 3,"Bolaget skall utföra schaktning, markplanering. övriga grund- arbeten och rivning, samt idka därmed förenlig verksamhet.",1984-12-11,active,,,,
556270-4113,Bo Lindgren El Aktiebolag,Bo Lindgren El Aktiebolag,43210,,43210,TRÅNGSUND,14261,TORNSL 41,"Bolaget skall bedriva elinstallation, försäljning av el material och därmed förenlig verksamhet.",1986-02-10,active,,,,
556238-8578,Koggen Aktiebolag,Koggen Aktiebolag,70200,,70200,SUNDBYBERG,17275,HÄSTHAGSGATAN 5,"Bolaget skall driva handel och agenturrörelse inom området konsumtionsvaror avseende livsmedelssektorn, konsultverksamhet inom områdena marknadsföring, försäljning och ekonomi,jämte därmed förenlig verksamhet.",1984-04-16,active,,,,
556226-5669,Edebrants & Tägtströms Måleri AB,Edebrants & Tägtströms Måleri AB,43341,,43341,SUNDSVALL,85350,BORRVÄGEN 12,"Bolagets verksamhet är att bedriva målerirörelse, åkerirörelse såsom snöröjning, äga och förvalta värdepapper och fastigheter samt därmed förenlig verksamhet.",1983-03-10,active,,,,
556217-6304,P.M. Pumpmaterial-Professional Mechanics Aktiebolag,P.M. Pumpmaterial-Professional Mechanics Aktiebolag,42222,,42222; 25630,HUDDUNGEBY,74492,"FÖRETAGSHUSET, RÖJSLEN","Bolaget skall bedriva handel med och i vissa fall tillverka komponenter till grundvattenframtagande utrustning för borrning och tillhörande redskap samt handel med och i vissa fall tillverka komponenter till grundvattensystem, import och export avseende beskrivna varor samt äga och förvalta agenturer och värdepapper, ävensom idka därmed förenlig verksamhet.",1982-05-17,active,,,,
556225-2428,"Bygg & Fasad, Bengt Glaas Aktiebolag","Bygg & Fasad, Bengt Glaas Aktiebolag",43310,,43310; 43999,VALBO,81833,TELEVÄGEN 2,"Bolaget skall bedriva byggentreprenadrörelse, ävensom idka därmed förenlig verksamhet.",1983-02-11,active,,,,
556223-6959,Axel Johnson Aktiebolag,Axel Johnson Aktiebolag,70100,,70100,STOCKHOLM,10041,BOX 26008,"Bolaget skall köpa, sälja och äga bostadsrätter samt fast egendom förvalta, köpa och sälja aktier och andra värdehandlingar bidraga med riskkapital till samt utveckla nya ideer och uppfinningar företrädesvis inom tjänstesektorn, bedriva teknisk och ekonomisk förvaltning av fastigheter bedriva leasing med fordon samt med maskiner och inventarier inom industri och jordbruk förmedla aktier i bolag kring innovationsprojekt med tillväxtpotential utföra administrativa tjänster bedriva agentur- och handelsrörelse ävensom tillverkning, företrädesvis inom verkstadsindustrin, träindustrin, textilindustrin, livsmedelsindustrin, emballageindustrin och den kemisk-tekniska industrin bedriva handel med malm, metaller, petroleumprodukter samt kemikalier bistå andra företag i kommersialiseringen av ny teknik genom aktivt stöd och anskaffning av riskkapital bedriva detaljhandels- och servicerörelse av sådana varor och tjänster såsom dagligvaror som lämpar sig till försäljning och distribution till konsumenter genom varuhus och stormarknader bedriva parti- och detaljhandel inom dagligvarubranschen samt ägande och förvaltning av aktier och fastigheter med anknytning till dagligvarubranschen bedriva rederirörelse förmedla export- och importaffärer, företrädesvis inom verkstadsindustrin, träindustrin, textilindustrin, livsmedelsindustrin, emballageindustrin och den kemisk-tekniska industrin samordna och leda verksamheten hos andra in- och utländska företag bedriva rörelse avseende inköp, försäljning och service av datoriserad och teknisk utrustning samt tillhandahållande av datatjänster bedriva handel med kol-, olje-, gas- och liknande produketer inom energiområdet bedriva verksamhet som avser varuhus och annan detaljhandelsverksamhet och därtill knuten partihandelsrörelse direkt eller genom delägarskap utvecklar och finansiera andra bolag bedriva detaljhandels- och servicerörelse, företrädesvis med frukt, husgeråd, trädgårdsprodukter och konfektion direkt eller genom delägarskap i andra bolag, köpa, sälja, belåna och förvalta värdepapper och annan lös egendom fungera som mäklare och konsulter inom alla områden avseende försäkringar för företrädesvis företag, dess ägare och verkställande ledning bedriva konsult- och förmedlingsverksamhet inom finansiell planering samt verka som förmedlare av finansiella tjänster ävensom därmed förenlig verksamhet.",1982-12-29,active,,,,
556246-4254,Aktiebolaget Låssnabben,Aktiebolaget Låssnabben,43240,,43240,STOCKHOLM,11639,KATARINA BANGATA 51,Bolaget skall bedriva låsarbeten och därmed förenlig verksamhet.,1984-09-05,active,,,,
556238-3645,Ottossons Golv Aktiebolag,Ottossons Golv Aktiebolag,43330,,43330,MARIESTAD,54235,FÖRRÅDSGATAN 39 B,"Bolaget skall tillhandahålla golvbeläggningsmaterial, kakel och annan utrustning till våtutrymmen samt mattläggning och kakelsättning samt därmed förenlig verksamhet.",1983-12-23,active,,,,
556240-2742,Vejby Transport & Miljö Aktiebolag,Vejby Transport & Miljö Aktiebolag,70200,,70200; 68203; 38220,ÄNGELHOLM,26224,BOX 1282,"Bolaget skall bedriva åkerirörelse och entreprenadverksamhet inom byggbranschen, försälja administrativa tjänster, handel med och förvaltning av fast och lös egendom såsom fastigheter, andelar och övriga värdepapper, samt i övrigt bedriva med dessa rörelsegrenar förenlig verksamhet.",1984-02-02,active,,,,
556231-4756,H.G. Byggfrakt Aktiebolag,H.G. Byggfrakt Aktiebolag,49410,,49410,KUNGENS KURVA,14106,BOX 6064,"Bolaget skall driva åkerirörelse, ävensom idka därmed förenlig verksamhet.",1983-07-05,active,,,,
556248-1068,Skatteförlaget Gunnar Rabe AB,Skatteförlaget Gunnar Rabe AB,70200,,70200; 58130; 85594,ÅRSTA,12053,HJÄLMARSVÄGEN 24 A,"Bolaget skall bedriva konsultverksamhet, utbildning och information och förlagsverksamhet inom juridik- och ekonomiområdet jämte därmed förenlig verksamhet.",1984-08-14,active,,,,
556251-5816,Stock Inova Aktiebolag,Stock Inova Aktiebolag,70200,,70200,DANDERYD,18257,GOLFBANEVÄGEN 5  LGH 1701,"Bolaget skall bedriva företagskonsultation, finansiell rådgivning och förvaltning av kapital och fastigheter. Dessutom skall bolaget bedriva tjänste- och entreprenadverksamhet inom bolagets verksamhetområde ävensom idka annan därmed förenlig verksamhet.",1985-02-21,active,,,,
556237-4651,Boxholms AB,Boxholms AB,70200,,70200,LINKÖPING,58330,ALGOLGATAN 10,"Bolaget skall till föremål för sin verksamhet äga och förvalta fast och lös egendom, bedriva företagsledning för koncernen samt konsultverksamhet avseende administration och management samt därmed förenlig verksamhet.",1983-12-07,active,,,,
556237-7050,Hip Cats Redovisning AB,Hip Cats Redovisning AB,69201,,69201,NYKÖPING,61110,BOX 549,Aktiebolagets verksamhet ska vara att bedriva redovisning samt bokföring och därmed förenlig verksamhet.,1984-02-02,active,,,,
556241-3129,Bygg AB Pregab,Bygg AB Pregab,41000,,41000,HÖLÖ,15392,SMEDSTA GÅRD,"Bolaget ska bedriva byggnadsverksamhet, kapitalförvaltning samt därmed förenlig verksamhet.",1984-02-17,active,,,,
556251-0072,Odalbygdens Fastighetsförvaltning AB,Odalbygdens Fastighetsförvaltning AB,43223,,43223,LINKÖPING,58422,Jägarvallsvägen 6 D,Bolaget skall äga och förvalta fastigheter jämte därmed förenlig verksamhet.,1984-10-30,active,,,,
556231-3212,EVI Holding AB,EVI Holding AB,70200,,70200,VAGGERYD,56723,BOX 150,"Aktiebolagets verksamhet ska vara att idka produktionsteknisk och administrativ konsultering, service, handel med maskiner och leasingverksamhet, i huvudsak mot plåtindustrin samt därmed förenlig verksamhet. Bolaget ska även förvalta aktier i såväl noterade som onoterade bolag samt fastigheter.",1983-08-30,active,,,,
556006-0591,Aktiebolaget Kol och Koks,Aktiebolaget Kol och Koks,70200,,70200,STOCKHOLM,10397,BOX 7823,"Bolaget skall ha till föremål för verksamheten att direkt eller genom dotter- eller intressebolag utveckla företag, företrädesvis inom medicinsk teknik, bioteknik och verkstadsindustri samt att direkt eller via dotterbolag bedriva handels- och agenturverksamhet främst inom bioteknik och medicinsk teknik samt livsmedel, och konsultverksamhet i ekonomiska frågor. Härutöver skall bolaget bedriva värdepappershandel, äga och förvalta aktier och andra värdepapper, äga och förvalta fastigheter samt utöva därmed förenlig verksamhet.",1905-04-17,active,,,,
556239-0228,Norrtälje Låsservice Aktiebolag,Norrtälje Låsservice Aktiebolag,43240,,43240,NORRTÄLJE,76122,BOX 142,Bolaget skall bedriva låsservice.,1984-02-09,active,,,,
556243-4307,Diamantsystem Landborg AB,Diamantsystem Landborg AB,43120,,43120,HUDDINGE,14133,FORNBORGSVÄGEN 20,"Aktiebolaget ska bedriva anläggnings- och markarbeten, byggnadsarbeten, uthyrning av fast och lös egendom, kapitalförvaltning samt därmed förenlig verksamhet.",1984-07-20,active,,,,
556241-9662,Helgasjö Aktiebolag,Helgasjö Aktiebolag,70200,,70200,VÄXJÖ,35242,RIPVÄGEN 5,"Aktiebolaget ska bedriva handel med värdepapper, handel med antenner, kablar och därmed förenlig verksamhet. Konsultverksamhet inom ekonomi och administration, uthyrning av personal.",1984-04-02,active,,,,
556245-4677,Perssons Måleri i Ovanåker Aktiebolag,Perssons Måleri i Ovanåker Aktiebolag,43341,,43341,EDSBYN,82894,ÄLVBRINKEN 37,Bolaget skall driva måleri samt idka handel med börsnoterade värdepapper och därmed förenlig verksamhet.,1984-08-07,active,,,,
556236-8554,Pripplaw Advokat AB,Pripplaw Advokat AB,69101,,69101,ÖSTERSUND,83130,STRANDGATAN 11  LGH 1202,Bolaget ska bedriva advokatverksamhet.,1983-12-07,active,,,,
556242-1163,NJM Konsult AB,NJM Konsult AB,70200,,70200,FARSTA,12373,ULLERUDSBACKEN 74  LGH 1203,"Bolaget skall erbjuda konsultativa tjänster inom personal-, redovisning- och organisationsfrågor likväl som konsultativa tjänster inom bygg och fastighet jämte därmed förenlig verksamhet.",1984-03-28,active,,,,
556243-7540,Mariefreds Mattjänst Aktiebolag,Mariefreds Mattjänst Aktiebolag,43330,,43330,MARIEFRED,64793,SÄLGVÄGEN 3,"Föremålet för bolagets verksamhet är att bedriva försäljning och läggning av golvbeklädnad, uthyrning av arbetskraft inom byggbranschen samt därmed förenlig verksamhet.",1984-05-21,active,,,,
