orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556487-2595,RiBo Fastighet AB,RiBo Fastighet AB,47123,,"47123; 68203",KIRUNA,98138,TRIANGELVÄGEN 3 B,Företaget skall bedriva försäljning och montage av solenergi anläggningar samt energilagring av förnyelsebar energi.,1994-05-25,active,,,,
556501-2324,Br Gustafssons Hushållsmaskiner i Åsle AB,Br Gustafssons Hushållsmaskiner i Åsle AB,47541,,47541,FALKÖPING,52191,ÅSLE PILAGÅRDEN,Bolaget skall bedriva handel med hushållsmaskiner samt service av dessa och därmed förenlig verksamhet.,1994-12-16,active,,,,
556480-3376,Fröviskroten Aktiebolag,Fröviskroten Aktiebolag,46871,,"46871; 46872",FRÖVI,71831,CENTRALGATAN 53,"Bolaget skall bedriva inköp och försäljning av handelsskrot, vara bilskrotningsrörelse samt idka därmed förenlig verksamhet.",1994-01-27,active,,,,
556503-7164,Skandinaviska Trä och Stålprodukter Aktiebolag,Skandinaviska Trä och Stålprodukter Aktiebolag,46831,,46831,ÅRJÄNG,67294,GRÖTTNÄS ED,Aktiebolaget ska bedriva försäljning av trä och stålprodukter.,1995-02-08,active,,,,
556507-7970,Alingsås Data Konsult Aktiebolag,Alingsås Data Konsult Aktiebolag,46501,,"46501; 62201",ALINGSÅS,44143,GUNNARSTORPSVÄGEN 8,"Bolaget skall bedriva försäljning av datorer med tillbehör, service och konsulttjänster inom dataområdet samt därmed förenlig verksamhet.",1995-02-13,active,,,,
556490-8506,Dynasty Pacific Aktiebolag,Dynasty Pacific Aktiebolag,47551,,47551,ASKIM,43640,ASKIMS KYRKÅSVÄG 17,Bolaget har till föremål för sin verksamhet att bedriva import och försäljning av antika möbler från Fjärran Östern samt bedriva konsultverksamhet i företagsekonomiska frågor med avseende på Fjärran Östern samt att idka därmed förenlig verksamhet.,1994-08-09,active,,,,
556500-1608,Åkrahallen Aktiebolag,Åkrahallen Aktiebolag,47112,,47112,SALA,73335,BERGGATAN 13,Bolaget skall bedriva dagligvaruhandel med livsmedel samt därmed förenlig verksamhet.,1994-11-30,active,,,,
556511-6885,Briljant Ekonomisystem Stockholm Aktiebolag,Briljant Ekonomisystem Stockholm Aktiebolag,46501,,46501,NORRKÖPING,60242,NYA RÅDSTUGUGATAN 7,"Föremålet för bolagets verksamhet är att bedriva marknadsföring och försäljning av datatjänster, datatillbehör och datasystem ävensom idka därmed förenlig verksamhet.",1995-05-18,active,,,,
556509-6871,HITAB - Hans Ireståhl Trading AB,HITAB - Hans Ireståhl Trading AB,46820,,"46820; 02101",SÄVSJÖ,57633,RÖNNBÄRSVÄGEN 18,"Bolaget ska bedriva handels, agentur och industriell verksamhet avseende plåtprodukter. Bolaget ska även kunna köpa, äga, förvalta och försälja fast egendom. Bolaget ska även förvalta aktier i dotter- och intressebolag. Bolaget ska även bedriva konsultverksamhet med inriktning på ekonomi och företagslednings- frågor. Bolaget skall bedriva uthyrning av lokaler.",1995-02-22,active,,,,
556502-3099,Euro Pacific i Roslagen Aktiebolag,Euro Pacific i Roslagen Aktiebolag,47123,,"47123; 46649",RIMBO,76200,VALLBY KVARN 5400,"Bolaget skall bedriva köp, utveckling och försäljning av varupartier och outletlager, såsom mattor, böcker, diverse hushållsartiklar och samlarobjekt, kuranta och inkuranta. Försäljning av nämnda sker över internet, som e-handel. Företaget ombesörjer även försäljningsuppdrag av inlämnat gods.",1994-12-16,active,,,,
556505-2122,Jonsons Elektriska i Tibro AB,Jonsons Elektriska i Tibro AB,47541,,47541,TIBRO,54331,STORGATAN 9,"Bolaget skall idka handel med elmaterial, mindre elapparater och vitvaror samt idka därmed förenlig verksamhet.",1995-01-30,active,,,,
556486-4097,Venatio Aktiebolag,Venatio Aktiebolag,46491,,46491,HALMSTAD,30241,KRISTINEBERGSVÄGEN 17  3 TR,"Bolaget skall bedriva import, export, handel, tillverkning, distribution, marknadsföring och konsultverksamhet inom branscherna jakt, skytte, fiske, båtar, båttillbehör, camping, friluftsliv, vattenrening, krisberedskap, säkerhetsföretag, militär och polisiär utrustning, bedriva handel med vapen och ammunition för civilt, militärt och polisiärt bruk. Förvaltning och handel med fast egendom, finansiering och handel med värdepapper, ävensom idka därmed förenlig verksamhet.",1994-04-28,active,,,,
556485-9055,Madopy Aktiebolag,Madopy Aktiebolag,46499,,46499,GÖTEBORG,41257,VIDBLICKSGATAN 13 B,"Bolaget skall äga och förvalta lös och fast egendom, bedriva handel med värdepapper, fastighet, lokaler, video, tv samt souvenirförsäljning samt bedriva därmed sammanhängande verksamhet.",1994-04-22,active,,,,
556491-1088,Aura Light International AB,Aura Light International AB,46433,,46433,SOLNA,17154,RÖNTGENVÄGEN 3 C,"Bolaget skall främst tillhandahålla koncerninterna managementtjänster till sina rörelsedrivande dotterbolag, som verkar inom ljuskällor och armaturer, samt bedriva därmed förenlig verksamhet.",1994-08-02,active,,,,
556493-4288,Sobh Sweden Aktiebolag,Sobh Sweden Aktiebolag,46900,,46900,RÅÅ,25269,ÖSTERGATAN 19,"Bolaget skall bedriva export, import och idka handel med livs- medel, metaller, kemikalier, läkemedel, oljeprodukter och ut- rustning inom byggsektorn, utöva transporter och lagring samt förmedla entreprenader och andra uppdrag inom ovan nämnda verksamhetsområden, äga och förvalta fast egendom, förmedla entreprenader och andra uppdrag främst inom livsmedelsbranschen samt idka därmed förenlig verksamhet.",1994-09-13,active,,,,
556474-1766,Björns Jakt och Fiske i Stenungsund AB,Björns Jakt och Fiske i Stenungsund AB,47631,,47631,STENUNGSUND,44431,STRANDVÄGEN 14,"Bolaget skall bedriva försäljning av vapen, fiskeutrustning, kläder och därmed förenlig verksamhet.",1993-09-27,active,,,,
556488-9466,Invaris Aktiebolag,Invaris Aktiebolag,46610,,46610,STOCKHOLM,11345,NORRTULLSGATAN 67  3 TR,"Bolaget skall utföra översättningstjänster, bedriva handel med konfektion samt datautrustning, förmedla tekniska innovationer samt bedriva konsulterande verksamhet inom angivna områden ävensom bedriva därmed förenlig verksamhet.",1994-06-17,active,,,,
556260-8439,Inge Nilssons Vilthandel Aktiebolag,Inge Nilssons Vilthandel Aktiebolag,46831,,46831,SKÅNE-TRANÅS,27392,SKÅNE TRANÅS 15,Bolaget skall bedriva småskaligt slakteri samt köp och försäljning av skogsprodukter och därmed förenlig verksamhet.,1985-06-13,active,,,,
556515-8077,Kaper Norden AB,Kaper Norden AB,46831,,46831,BROMMA,16751,GUSTAVSLUNDSVÄGEN 151 C 8TR,"Bolaget ska bedriva inköp och försäljning av trappor, ramper och räcken för bodar och bostadsmoduler för byggnadsindustrin samt agenturverksamhet avseende byggnadsmaskiner samt därmed förenlig verksamhet. Bolaget ska även bedriva konsultverksamhet avseende affärsutveckling inom it- och telekombranschen samt därmed förenlig verksamhet.",1995-08-07,active,,,,
556508-8415,Hundakademin AB,Hundakademin AB,47762,,47762,LINDOME,43793,ANNEBERGSVÄGEN 19,"Bolaget skall bedriva utbildning och rådgivning för hundägare, daghem för hundar, byggnads- snickeri- och städarbeten samt därmed förenlig verksamhet.",1995-01-31,active,,,,
556498-8318,Hjemgård & Son Aktiebolag,Hjemgård & Son Aktiebolag,46340,,46340,STOCKHOLM,11520,ERIK DAHLBERGSALLÉN 13,"Bolaget skall bedriva import, export, försäljning och distribution av alkoholprodukter såsom öl, vin, starksprit samt andra produkter. Bolaget skall också bedriva sjukgymnastikverksamhet även Feldenkraismetoden (medvetenhet genom rörelse) samt konsultverksamhet, kurser, utbildning och föreläsningar inom ledarskapsutveckling och mental träning. Bolaget skall även bedriva författande och utgivning av böcker och research behövlig för bokutgivningen. Böckerna skall vara både skönliterära och fackböcker. Bolaget skall även organisera och leda hälsoresor, spa-resor, vandringsresor och andra resor som syftar till fördjupning av livskvalite.Bolaget skall även bedriva värdepappersförvaltning samt därmed förenlig versamhet.",1994-11-18,active,,,,
556532-8464,AI Invest AB,AI Invest AB,46440,,46440,TYRESÖ,13548,ANTENNVÄGEN 8,Bolaget skall bedriva inköp och försäljning av kemisktekniska rengöringsprodukter samt idka därmed förenlig verksamhet.,1996-07-08,active,,,,
556276-3028,Swedpig AB,Swedpig AB,46230,,46230,SKÅNE-TRANÅS,27392,KRISTINELUND,"Bolaget skall bedriva handel med lantbruksförnödenheter, svinproduktion samt handel med värdepapper ävensom idka därmed förenlig verksamhet.",1986-04-17,active,,,,
556504-2453,V8-Shopen Karlstad Aktiebolag,V8-Shopen Karlstad Aktiebolag,47820,,47820,KARLSTAD,65343,VÅXNÄSGATAN 150,"Bolaget skall bedriva bilreparationer, försäljning bilreservdelar avseende \american cars\ och därmed förenlig verksamhet.",1995-01-16,active,,,,
556526-7035,Nordonica AB,Nordonica AB,46189,,46189,STOCKHOLM,11450,ÖSTERMALMSGATAN 68  LGH 1103,"Bolaget skall bedriva handelsverksamhet av konsumentprodukter avsedda för husdjur & vilda djur för försäljning genom butiker, kataloger, e-handel, direkt försäljning eller B2B. Ävensom idka därmed förenlig verksamhet.",1995-10-26,active,,,,
556477-8883,Tossmet Aktiebolag,Tossmet Aktiebolag,46820,,46820,TÄBY,18751,ÄNGSULLSVÄGEN 6,"Bolaget ska främst driva handel och försäljning av metaller, halvfabrikat och färdiga produkter därav, samt även idka verksamhet med andra inom den högteknologiska industrins efterfrågade produkter samt därmed förenlig verksamhet. Bolaget får även driva handel och försäljning av övriga produkter som efterfrågas av marknaden samt därmed förenlig verksamhet. Bolaget får även inneha samt idka handel och försäljning av värdepapper och aktier samt därmed förenlig verksamhet. Bolaget får även driva verksamhet och försäljning inom bokförlagsbranschen och författarbranschen och produkter därav samt därmed förenlig verksamhet.",1993-12-01,active,,,,
556474-6658,Östholms Industri & Försäljning Aktiebolag,Östholms Industri & Försäljning Aktiebolag,47521,,"47521; 47522; 47631; 62201",JÄRFÄLLA,17737,ASPNÄSVÄGEN 30  8TR,"Bolaget skall bedriva försäljning och reparationer av handverktyg, industrimaterial, skyddsutrustning, profilplagg och promotion artiklar samt försäljning och reparationer av fritidsartiklar, samt konsultverksamhet inom reklam, industri och data och därmed förenlig verksamhet.",1993-11-15,active,,,,
556322-1299,P&B Electronic Aktiebolag,P&B Electronic Aktiebolag,47820,,"47820; 47403",ÅRSTA,12044,UPPKÖPARVÄGEN 5  3TR,Bolaget skall bedriva handel med konsumentprodukter inom hemelektronik.,1988-04-11,active,,,,
556484-3869,Swecool Aktiebolag,Swecool Aktiebolag,46431,,46431,ÅKERSBERGA,18492,LOTSVÄGEN 10,Bolaget skall bedriva bedriva bokföringsbyrå samt därmed förenlig verksamhet.,1994-03-14,active,,,,
556327-7192,Gippersta Trading AB,Gippersta Trading AB,46872,,"46872; 64994; 71122",FJUGESTA,71691,GIPPERSTA KORPÅSEN,Aktiebolaget ska handla med metalavfall och metallskrot samt partihandel med delar för motorfordon.,1988-06-07,active,,,,
556467-6947,Skeppsbron Handelshus i Åhus Aktiebolag,Skeppsbron Handelshus i Åhus Aktiebolag,47242,,"47242; 47260; 47621",ÅHUS,29638,GUCKA RIPAS VÄG 3,"Aktiebolaget ska bedriva reklamkonsult, foto, webbtjänster och därmed förenlig verksamhet.",1993-05-17,active,,,,
556498-6718,Montana Sweden Aktiebolag,Montana Sweden Aktiebolag,46649,,46649,SUNDSVALL,85644,C A SVENSSONS VÄG 7,"Bolaget skall bedriva försäljning av maskinutrustning utgörande framför allt slipmaskiner, enklare verktyg och reservdelar till dessa för sportfackhandeln, halvfabrikat i form av olika typer av plastmaterial till skidindustrin, handel med värdepapper och därmed förenlig verksamhet.",1994-11-25,active,,,,
556501-3504,Solfilmsgruppen Norden AB,Solfilmsgruppen Norden AB,46831,,46831,HANDEN,13644,DALARÖVÄGEN 37 E,"Bolaget skall bedriva köp och försäljning av sol-, skydds- och säkerhetsfilm för glasrutor och därmed förenlig verksamhet.",1994-12-12,active,,,,
556487-2868,Fjällbacken Livs AB,Fjällbacken Livs AB,47111,,47111,GÄVLE,80288,Atlasgatan 40,Bolaget skall bedriva detaljhandelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och därmed förenlig verksamhet.,1994-05-06,active,,,,
556233-3566,Tilab Brandskydd i Tidaholm Aktiebolag,Tilab Brandskydd i Tidaholm Aktiebolag,46810,,46810,FALKÖPING,52137,KAPELLSGATAN 13,"Aktiebolaget ska bedriva handel med eldningsolja, pellets, diesel, brandutrustning. Brandsläckningsmedel och därmed förenlig verksamhet.",1983-10-21,active,,,,
556495-6778,Roslagstull Mat AB,Roslagstull Mat AB,47112,,"47112; 56110; 10710; 56210",STOCKHOLM,11420,BIRGER JARLSGATAN 122,Bolaget har till föremål för sin verksamhet att som medlem i ICA-förbundet bedriva detaljhandelsrörelse med dagligvaror samt restaurangverksamhet. Bolaget arbetar även med import och export av livsmedel samt fritids varor.,1994-10-01,active,,,,
556506-1297,Roggentin & Falk Gardiner Aktiebolag,Roggentin & Falk Gardiner Aktiebolag,47532,,47532,ENSKEDE,12244,LEMMINGS VÄG 48,"Bolaget skall bedriva försäljning, sömnad och montering av textilier och tillbehör och därmed förenlig verksamhet.",1995-02-16,active,,,,
556237-8546,Medicast Aktiebolag,Medicast Aktiebolag,46900,,46900,HÖGANÄS,26339,SMÄLTAREGATAN 7,"Bolaget skall bedriva import och export av gjutgods och smide på mestadels agenturbasis, konsultverksamhet inom gjuteriteknik och gjuteri management samt därmed förenlig verksamhet.",1987-03-31,active,,,,
556499-5669,Window Design Eva Ursing AB,Window Design Eva Ursing AB,46471,,46471,STOCKHOLM,11544,SLÅTTERVALLSGATAN 8,"Bolaget ska bedriva konsulting inom inredning, försäljning av inredningsartiklar till privat- och företagskunder, samt import av tyger och övrig inredning.",1994-11-28,active,,,,
556508-8969,S.M.L Bröderna AB,S.M.L Bröderna AB,47112,,47112,BÅLSTA,74638,SMULTRONSTÄLLET 1,Bolagets verksamhet är kiosk och servicehandel inom dagligvaruhandeln och därmed förenlig verksamhet.,1995-01-31,active,,,,
556494-9799,Danox AB,Danox AB,47401,,47401,ESKILSTUNA,63346,EMBORGSGATAN 4,"Bolaget skall bedriva importverksamhet med data-, elektronik-, postorder- och dataprodukter, reparations- och konsultverksamhet med elektronik och dataprodukter samt försäljning i anslutning härtill, handel med valuta, dock ej sådan verksamhet som avses i Bankrörelselagen eller lagen om kreditmarknadsbolag, handel med värdepapper ävensom idka annan därmed förenlig verksamhet.",1994-09-27,active,,,,
556499-3961,Oksebra Trading Aktiebolag,Oksebra Trading Aktiebolag,46420,,46420,KUMLA,69221,BOX 60,Bolaget skall arbeta med import- och agenturverksamhet inom sko- och läderbranschen och därmed förenlig verksamhet.,1994-11-17,active,,,,
556501-8727,Pro Swede Golf Aktiebolag,Pro Swede Golf Aktiebolag,47631,,47631,SALTSJÖBADEN,13337,ULRIKEDALSVÄGEN 23,"Bolaget skall bedriva försäljning, konsultverksamhet och tävlingsspel inom golf jämte därmed förenlig verksamhet.",1994-12-19,active,,,,
556274-8706,TORNAVISTOR AB,TORNAVISTOR AB,47791,,47791,ÖREBRO,70361,OLAIGATAN 36  LGH 1102,"Bolaget skall idka köp och försäljning av böcker ävensom konsul- tation samt värdering av samlingar inom nämnda område, produktion och utgivning av litterära alster, konsultation och rådgivning i ekonomiska och juridiska frågor samt handel med värdepapper.",1986-04-22,active,,,,
556526-5807,Beckerville Music Aktiebolag,Beckerville Music Aktiebolag,46499,,46499,LIDINGÖ,18130,STENBITSVÄGEN 19,"Bolaget skall ha som föremål för sin verksamhet att konstruera, tillverka och försälja spel samt att handla med musikinstrument, musikstudioprodukter, förlagsrätter, upphovsrätter, royaltyrätter och därmed förenlig verksamhet.",1995-11-10,active,,,,
556514-4119,Leanda Aktiebolag,Leanda Aktiebolag,47112,,47112,ESKILSTUNA,63234,STENBYGATAN 2,Bolaget skall bedriva detaljhandelsrörelse med dagligvaror inom ICA-verksamhet i Sverige och annan därmed förenlig verksamhet.,1995-06-14,active,,,,
556526-3232,La Maison Afrique Fair Trade AB,La Maison Afrique Fair Trade AB,46499,,46499,VESSIGEBRO,31165,TRUSTORPS GÅRD,"Bolaget skall bedriva grossistverksamhet, importera och exportera företrädelsevis beklädnad, beklädnadsaccessoarer, interiörartiklar och hygienartiklar samt bedriva ekonomisk konsultation jämte därmed förenlig verksamhet. Bolagets kärnverksamhet skall följa principerna för Rättvis Handel.",1995-10-25,active,,,,
556527-1151,Detec Kötteknik AB,Detec Kötteknik AB,46141,,46141,VELLINGE,23539,TERMINALGATAN 26,Bolaget skall bedriva försäljning av maskiner och service till livsmedelsindustrin samt idka därmed förenlig verksamhet. Uthyrning av maskiner och utrustning för livsmedelshantering.,1995-11-06,active,,,,
556504-2784,Berga Maskin Aktiebolag,Berga Maskin Aktiebolag,46649,,46649,GNESTA,64693,BERGA GÅRD,"Bolaget skall sälja maskiner och verkstäder ävensom att äga och förvalta fast och lös egendom, samt att idka därmed sammanhängande verksamhet.",1994-12-30,active,,,,
556505-5158,Nevo Maskin AB,Nevo Maskin AB,46630,,46630,GAMMELSTAD,95433,HANTVERKSVÄGEN 2 M,"Föremålet för bolagets verksamhet är att bedriva reparation, service och försäljning av entreprenadmaskiner med kring- utrustning samt därmed förenlig verksamhet.",1995-02-01,active,,,,
556472-9977,Scandinavian Hub AB,Scandinavian Hub AB,46340,,46340,STOCKHOLM,11454,STYRMANSGATAN 15,"Bolaget skall driva import, export och partihandel med alkoholhaltiga och andra drycker jämte därmed förenlig verksamhet, även på Internet.",1993-09-07,active,,,,
556319-5030,Input interiör Öst Aktiebolag,Input interiör Öst Aktiebolag,46472,,46472,VÄSTRA FRÖLUNDA,42130,OLOF ASKLUNDS GATA 10,Bolaget har till föremål för sin verksamhet att bedriva försäljning av inredning för kontor och offentlig miljö och annan därmed förenlig verksamhet.,1988-03-01,active,,,,
556324-5181,Stilia Svenska Aktiebolag,Stilia Svenska Aktiebolag,46499,,46499,VALLENTUNA,18640,CEDERSDALSVÄGEN 5 D,"Bolaget skall bedriva import- och grossisthandel med presentartiklar samt agenturverksamhet och därmed förenlig verksamhet, bolaget skall även bedriva marknadsföring och försäljning av förmånskort inom restaurang och hotellbranschen samt därmed förenlig verksamhet.",1988-04-29,active,,,,
556483-9610,Optima International Aktiebolag,Optima International Aktiebolag,46460,,46460,UPPSALA,75324,GUNSTAGATAN 16,Bolaget skall bedriva försäljning av slangkomponenter för medicinskt bruk ävensom idka därmed förenlig verksamhet.,1994-03-02,active,,,,
556483-9735,Hugo Carlsson Herr i Karlstad Aktiebolag,Hugo Carlsson Herr i Karlstad Aktiebolag,47711,,47711,KARLSTAD,65225,JÄRNVÄGSGATAN 11,Bolaget skall bedriva herrekipering och herrkonfektion samt idka därmed förenlig verksamhet.,1994-03-14,active,,,,
556486-5060,KaramellLagret i Kristinehamn Aktiebolag,KaramellLagret i Kristinehamn Aktiebolag,47242,,47242,KRISTINEHAMN,68143,BODALSVÄGEN 3,"Bolaget skall idka handel med konfektyrer, dagligvaror, leksaker och därmed förenlig verksamhet.",1994-04-28,active,,,,
556466-8357,Cronholm & Magnusson Teknik Aktiebolag,Cronholm & Magnusson Teknik Aktiebolag,46190,,46190,LANDSKRONA,26147,ÄPPELBLOMSGATAN 4,Bolaget skall bedriva försäljning och rådgivning inom styr- och reglerteknik och bevattningsområdet samt idka därmed förenlig verksamhet.,1993-04-29,active,,,,
