orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556629-7759,Cryocenter Scandinavia AB,Cryocenter Scandinavia AB,46460,,46460,RÅÅ,25269,LYBECKSGATAN 37,"Aktiebolaget ska bedriva handel och uthyrning av medicinteknisk och högteknologiska, dermatologiska och kosmetiska behandlingssystem.",2002-06-27,active,,,,
556628-8758,Västanvinden i Landskrona AB,Västanvinden i Landskrona AB,47761,,47761,HÄRSLÖV,26192,ÄSKATORPSVÄGEN 139,Bolaget skall bedriva grossistförsäljning av tillbehör till blomsterbranschen samt därmed förenlig verksamhet.,2002-06-27,active,,,,
556635-1176,Terumo Sweden AB,Terumo Sweden AB,46460,,46460,VÄSTRA FRÖLUNDA,42671,SVEN KÄLLFELTS GATA 18  Byggnad 90,"Bolaget skall, ensamt eller i samverkan med annan, försälja medicinska och andra termometrar, nålar och sprutor, kärl och övrig utrustning för blodprovstagning. Bolaget skall härutöver jämväl försälja annan medicinsk teknisk utrustning innefattande bland annat kemisk, vetenskaplig, elektrisk och elektronisk utrustning samt olika former av glasprodukter tillverkade av gummi eller plast. Bolaget skall också tillhandahålla rådgivning till köparna samt syssla med försäljning, import från och export till återförsäljare, distributörer och sälja produkterna på kommission.",2002-11-12,active,,,,
556613-9068,Norr Mälarstrands Blommor Aktiebolag,Norr Mälarstrands Blommor Aktiebolag,47761,,47761,STOCKHOLM,11220,NORR MÄLARSTRAND 30,Bolaget skall bedriva blomsterhandel samt därmed förenlig verksamhet.,2001-08-15,active,,,,
556635-2984,Theis Vine AB,Theis Vine AB,46340,,46340,MALMÖ,20021,BOX 21027,Bolaget ska bedriva import och försäljning av drycker med eller utan alkoholinnehav samt försäljning av restaurangtillbehör samt därmed förenlig verksamhet.,2002-11-12,active,,,,
556618-2613,Ölands Korg Import AB,Ölands Korg Import AB,46440,,46440,BORGHOLM,38735,PER LINDSTRÖMS VÄG 1,"Bolaget skall bedriva handel med husgeråd- och fritidsartiklar till konsument, partihandel med husgeråd och fritidsartiklar samt import- och exportförsäljning av dessa produkter, äga och förvalta värdepapper, äga och förvalta fast egendom samt därmed förenlig verksamhet.",2001-11-27,active,,,,
556622-1791,TriScan AB,TriScan AB,46610,,46610; 46720; 46630; 46871; 74990,HELSINGBORG,25221,SUNDSTORGET 2,"Bolaget skall bedriva konsultativa tjänster inom transport, kommunikation samt bygg- och fastighetsförvaltning, handel med jordbruks- och entreprenadmaskiner med tillhörande utrustning. Handel med nya och begagnade fordon och delar. Försäljning, import och export av utsäde och fröer. Handel med värdepapper samt idka därmed förenlig verksamhet.",2002-02-05,active,,,,
556473-6618,Highlands International AB,Highlands International AB,46499,,46499; 46440,NORRKÖPING,60210,KABELVÄGEN 19,"Bolaget skall bedriva import och export samt handel inom huvudsak följande: presentartiklar, hemelektronik, heminredning, sport och fritid, textil-, konfektion- och lädervaror, leksaker, sanitet, ädelmetaller och stenar, fordon, verktyg, trädgårdsredskap och köksmaskiner och idka därmed förenlig verksamhet.",1993-09-27,active,,,,
556354-0292,Hectronic Aktiebolag,Hectronic Aktiebolag,46501,,46501; 46432,UPPSALA,75454,ÅKAREGATAN 2,"Bolaget har till föremål för sin verksamhet att äga, konstruera, tillverka, köpa, sälja och upplåta elektronisk utrustning såsom datorer, datortillbehör och kommunikationsutrustning samt köpa, sälja och hyra ut fast egendom, värdepapper, fordon och inventarier samt därmed förenlig verksamhet. Bolaget skall dock ej driva sådan verksamhet som avses i lagen om bank- och finansieringsrörelse.",1989-03-21,active,,,,
556642-2092,Åke Strandberg Trähusförsäljning AB,Åke Strandberg Trähusförsäljning AB,46831,,46831; 64994,BROMMA,16772,DJUPDALSVÄGEN 80,Föremålet för bolagets verksamhet är att försälja trähus som agentur samt förvalta aktier och värdepapper och därmed förenlig verksamhet.,2003-03-26,active,,,,
556604-6495,Deventech AB,Deventech AB,46649,,46649,TULLINGE,14633,MEKANIKERVÄGEN 8,"Bolaget ska själv, genom dotterbolag eller i samarbete med andra samarbetspartner bedriva forskning, utveckling, teknisk konsultverksamhet, tillverkning, nyförsäljning, eftermarknads- försäljning, reservdelsförsäljning, tillbehörsförsäljning och service av maskiner, system och verktyg för sågbladsproduktion. Bolaget ska enligt ovanstående erbjuda såväl standard som kund- anpassande produkter.  Bolaget ska själv, genom dotterbolag eller i samarbete med andra samarbetspartner bedriva forskning, utveckling, teknisk konsultverksamhet, tillverkning, nyförsäljning, eftermarknads- försäljning, reservdelsförsäljning, tillbehörsförsäljning och service av maskiner, system och verktyg för automatisering av tillverkningsindustrin. Bolaget ska enligt ovanstående erbjuda såväl standard som kundanpassade produkter.  Bolaget ska själv, genom dotterbolag eller i samarbete med andra samarbetspartner bedriva forskning, utveckling, teknisk konsultverksamhet, tillverkning, nyförsäljning, eftermarknads- försäljning, reservdelsförsäljning, tillbehörsförsäljning och service av komponenter och installationer för den marina sektorn.  Bolaget ska även bedriva med ovanstående förenlig verksamhet. Bolaget ska verka med globala erbjudanden inom alla sina verksamhetsområden. Bolaget ska genom ett globalt inarbetat och väl ansett namn samt varumärke, innovativ teknik och hög utvecklingstakt utgöra ett naturligt val för såväl kunder som slutanvändare.",2001-01-20,active,,,,
556601-3859,Norra Bohus Fastigheter AB,Norra Bohus Fastigheter AB,47633,,47633; 47811; 68203; 77210,GREBBESTAD,45772,NEDRE LÅNGGATAN 3,"Bolaget ska bedriva fastighetsförvaltning, handel med fastigheter, aktier och bolag, ävensom idka därmed förenlig verksamhet.",2000-11-21,active,,,,
556340-9514,FLOAB Flödesprodukter Aktiebolag,FLOAB Flödesprodukter Aktiebolag,46641,,46641,RÖNNINGE,14440,FÖRRÅDSVÄGEN 16,"Bolaget skall bedriva import och försäljning av elektromekaniska flödesvakter, termostater och pressostater m m för kontroll och reglering av vätskor och gaser i olika slag av industriprocesser och för kontroll och reglering av tryck, temperatur och flöden i dylika processer samt idka därmed förenliga verksamheter.",1988-12-05,active,,,,
556597-3434,Nimark i Malmö AB,Nimark i Malmö AB,46380,,46380,GÖTEBORG,41142,MAILBOX 1407,Bolaget skall bedriva import och försäljning av livsmedel inom grossistledet och därmed förenlig verksamhet.,2000-09-20,active,,,,
556566-1799,Fuktspärrteknik i Sverige AB,Fuktspärrteknik i Sverige AB,46831,,46831; 68202,RYDBOHOLM,51570,FABRIKSVÄGEN 6,"Bolaget skall bedriva entreprenader, utveckling, legotillverkning och försäljning av produktsystem som eliminerar lukt- och fuktproblem i fastigheter och därmed förenlig verksamhet.",1999-02-04,active,,,,
556624-3324,Häfker Holding AB,Häfker Holding AB,46142,,46142,TÄBY,18766,LEVERANTÖRSVÄGEN 4,"Bolaget skall bedriva handel med kontorsvaror, köpa och förvalta fastigheter samt bedriva handel med värdepapper ävensom idka därmed förenlig verksamhet.",2002-02-25,active,,,,
556602-9756,Svensk Port AB,Svensk Port AB,46831,,46831,HELSINGBORG,25220,STORTORGET 9,"Bolaget skall bedriva tillverkning och utveckling av portar och dörrar, äga och förvalta fast och lös egendom ävensom idka därmed förenlig verksamhet.",2000-12-15,active,,,,
556612-9887,Agentur Anna Kursinski Sverige Aktiebolag,Agentur Anna Kursinski Sverige Aktiebolag,46160,,46160; 47711,LINKÖPING,58593,LANDERYD TRÄDGÅRDSTORPS GÅRD 1,Handel och försäljnign av konfektion.,2001-07-18,active,,,,
556632-9214,Mekkoscaneur i Helsingborg AB,Mekkoscaneur i Helsingborg AB,46649,,46649; 46860,HELSINGBORG,25222,DROTTNINGGATAN 51,Aktiebolaget ska bedriva försäljning av förpackningsmaskiner och systemlösningar samt specialförpackningar i metall samt därmed förenlig verksamhet.,2002-10-01,active,,,,
556471-6495,CruxTex AB,CruxTex AB,46820,,46820; 64994,TRANÅS,57343,NORRABYNÄS 1,"Föremålet för bolagets verksamhet är att utföra administrativa tjänster och konsultverksamhet inom företagsledarskap, tillverkning och produktion av munhygien artiklar samt försäljning av leveransboxar för paket och postutlämning och därmed förenlig verksamhet.",1993-08-18,active,,,,
556477-9907,Obstinat Ståpäls Aktiebolag,Obstinat Ståpäls Aktiebolag,47112,,47112; 70200,LIDINGÖ,18131,BRAGEVÄGEN 6,"Aktiebolaget skall bedriva verksamhet inom detaljhandel, livsmedel samt konsultverksamhet inom områdena ekonomi, management och marknadsföring främst med inriktning mot detaljhandeln samt handel med värdepapper och fastigheter samt därmed förenlig verksamhet. Bolaget kommer vidare att syssla med friskvård.",1994-01-13,active,,,,
556334-4646,Bultjätten Aktiebolag,Bultjätten Aktiebolag,46860,,46860,HÄSSELBY,16578,BACKLÖKSVÄGEN 6,"Bolaget bedriver konsultverksamhet inom tillfällig uthyrning av personal, handel med fästelement, skruvar, bult och mutter därmed förenlig verksamhet.",1988-09-12,active,,,,
556631-5817,Däckvaruhuset Molway AB,Däckvaruhuset Molway AB,46720,,46720,ASMUNDTORP,26175,VERKTYGSVÄGEN 16,Bolaget skall bedriva handel med varor för fordon samt därmed förenlig verksamhet.,2002-08-30,active,,,,
556351-1772,Eviva Kläder Aktiebolag,Eviva Kläder Aktiebolag,46420,,46420,KÅGERÖD,26878,AXELVOLD 3210,Bolaget skall sälja damkläder och bijouterier ävensom idka därmed förenlig verksamhet.,1989-02-01,active,,,,
556357-7666,Hällesåker Trä Aktiebolag,Hällesåker Trä Aktiebolag,46831,,46831,LINDOME,43792,GÅRDALIDEN 40,Bolaget skall bedriva försäljning av trävaror och därmed förenlig verksamhet.,1989-05-02,active,,,,
556352-3934,Kullager Service i Västerås Aktiebolag,Kullager Service i Västerås Aktiebolag,46820,,46820,VÄSTERÅS,72132,SJÖHAGSVÄGEN 6,Föremålet för bolagets verksamht är att bedriva försäljning av rullningslager och därtill hörande maskinelement samt därmed förenlig verksamhet.,1989-02-27,active,,,,
556645-5811,Moviemall AB,Moviemall AB,47711,,47711; 59110,STOCKHOLM,11346,SVEAVÄGEN 141 A,"Föremålet för bolagets verksamhet är design och produktion av TV, film, reklam och teateruppsättningar, samt uthyrning av kläder och rekvisita för nämnda produktioner, i samband med detta skall bedrivas en café och cateringrörelse och därmed förenlig verksamhet.",2003-07-03,active,,,,
556448-4847,Lindh & Sahlström Skog Aktiebolag,Lindh & Sahlström Skog Aktiebolag,46831,,46831,HJORTSBERGA,34293,ÄLGANÄS 7,"Bolaget skall bedriva handel med skog, skogsvård samt därmed förenlig verksamhet.",1992-06-01,active,,,,
556604-7139,AirPro Fastighets AB,AirPro Fastighets AB,46860,,46860,SPARSÖR,51350,HAGENVÄGEN 3,Bolaget skall äga och förvalta fastigheter samt därmed förenlig verksamhet.,2001-01-19,active,,,,
556587-9706,Göteborgs Auktionsverk AB,Göteborgs Auktionsverk AB,47910,,47910,GÖTEBORG,40232,BOX 7063,"Bolaget skall hålla auktioner, äga och förvalta fast och lös egendom samt idka därmed förenlig verksamhet.",2000-03-15,active,,,,
556589-2006,Stockholms Automatdrycker Aktiebolag,Stockholms Automatdrycker Aktiebolag,47121,,47121,VEGA,13649,TROMSÖVÄGEN 40 A,"Bolaget skall bedriva installationer, reparationer och service av dryckesanläggningar på restauranger, fast food kedjor, caféer och offentliga förvaltningar mm. Äenså bedriva uthyrning och försäljning av maskiner och inredningar för dryckesanläggningar på restauranger, fast food kedjor, caféer och offentliga förvaltningar däremed förenlig verksamhet.",2000-04-27,active,,,,
556600-3900,Sköna Nätter i Göteborg AB,Sköna Nätter i Göteborg AB,47551,,47551,GÖTEBORG,41303,FÖRSTA LÅNGGATAN 6,"Bolaget skall bedriva handel med, och butiksförsäljning, import och export av möbler samt inrednings- och interiörarbeten i hem- och kontorsmiljö, ävensom idka därmed förenlig verksamhet.",2000-11-08,active,,,,
556602-8659,Klippan Bil och Motor AB,Klippan Bil och Motor AB,47300,,47300; 47112; 95311; 68203,KLIPPAN,26435,VEDBYVÄGEN 35,"Bolaget skall bedriva handel, service, reparation av bilar, samt handel med drivmedel och livsmedel ävensom idka därmed förenlig verksamhet.",2000-12-14,active,,,,
556618-8982,Konfektyrgrossisten i Norr AB,Konfektyrgrossisten i Norr AB,46360,,46360,UMEÅ,90131,Spårvägen 20,Bolaget skall bedriva grossiströrelse avseende konfektyrer och kioskvaror samt därmed förenlig verksamhet och bedriva handel med värdepapper och att äga och förvalta fastigheter.,2001-11-15,active,,,,
556620-7154,Åbrink Golf AB,Åbrink Golf AB,47631,,47631; 85510,STRÖMSTAD,45232,LÖPAREGATAN 13,"Bolaget skall bedriva undervisning inom golf, samt detaljhandel med golfartiklar och -kläder samt idka därmed förenlig verksamhet. Bolaget skall även bedriva konsultationer inom grafisk produktion.",2001-12-21,active,,,,
556613-5348,Bergby Livs AB,Bergby Livs AB,47112,,47112,TIERP,81535,HANDELSVÄGEN 2 C,Bolaget skall som medlem i ICA-förbundet bedriva detaljhandels- rörelse med dagligvaror och därmed förenlig verksamhet.,2001-07-04,active,,,,
556623-3572,Stage Line Scandinavia AB,Stage Line Scandinavia AB,47123,,47123; 77110; 47271,SIGTUNA,19333,STORA BRÄNNBOVÄGEN 19  BV GAVEL,Bolaget bedriver uthyrning och leasing av personbilar och lätta motorfordon samt därmed förenlig verksamhet. Som sekundär verksamhet bedriver bolaget postorderhandel på internet inom hälsoprodukter och kosttillskott samt därmed förenlig verksamhet.,2002-02-01,active,,,,
556624-3761,South Bay Yacht AB,South Bay Yacht AB,46491,,46491,HÖLLVIKEN,23636,TREMANSVÄGEN 24,Bolagets verksamhet är försäljning och uthyrning av båtar och därmed förenlig verksamhet.,2002-02-20,active,,,,
556632-5857,Jojas Livs AB,Jojas Livs AB,47112,,47112; 10710; 10850,HEDEMORA,77630,Åkargatan 11,Bolaget har till föremål för sin verksamhet att bedriva detaljhandelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och annan därmed förenlig verksamhet.,2002-09-20,active,,,,
556632-6509,PY in Sweden AB,PY in Sweden AB,46471,,46471,LIMHAMN,21611,POLGATAN 18,"Bolaget skall bedriva import och export av bohag i grossistledet, handel med värdepapper och därmed förenlig verksamhet.",2002-10-15,active,,,,
556608-4066,Svensk Kaffeservice AB,Svensk Kaffeservice AB,46370,,46370,VINTROSA,71992,OSVALLA 218,"Föremålet för bolagets verksamhet ska vara att bedriva pauskaffeförsäljning, såsom försäljning av automater, bryggare, kaffe, the, choklad, bröd, frukt, uthyrning av automater samt handel med värdepapper, ävensom idka därmed förenlig verksamhet.",2001-03-16,active,,,,
556575-9775,Dalma Food AB,Dalma Food AB,46321,,46321; 46380,SOLNA,16934,ERIK SANDBERGS GATA 24  BV,"Bolaget skall bedriva partihandel med livsmedel, handel, uthyrning och förvaltning av egna bostäder och lokaler samt därmed förenlig verksamhet.",1999-09-27,active,,,,
556619-7991,DocuPartner i Stockholm AB,DocuPartner i Stockholm AB,46501,,46501,STOCKHOLM,11755,UPPLAGSVÄGEN 1,"Bolaget ska bedriva försäljning av kontorsmaskiner och kontorsutrustning med tillbehör, profilkläder, telefonitjänster och IT-tjänster samt därmed förenlig verksamhet.",2001-12-05,active,,,,
556618-4163,Profva Kläder Malmö AB,Profva Kläder Malmö AB,47711,,47711; 47721,LIMHAMN,21614,LINNÉGATAN 34,"Bolaget skall sälja profil-, fest- och vardagskläder, herrkonfektion, skor, accessoarer samt kompletterande varor och därmed förenlig verksamhet.",2001-11-05,active,,,,
556622-2062,SeaSam Food AB,SeaSam Food AB,46380,,46380,JOHANNESHOV,12105,BOX 5020,"Föremålet för bolagets verksamhet är import och export och handel med fisk, skaldjur och livsmedel och därmed förenlig verksamhet.",2002-01-24,active,,,,
556473-9505,TTC Invest AB,TTC Invest AB,46712,,46712,GÄVLE,80133,BOX 975,Ändamålet för bolagets verksamhet ska vara att äga onoterade svenska och utländska värdepapper och aktiefonder samt inneha dotter- eller intressebolag som båda kan äga lös och fast egendom.,1993-09-21,active,,,,
556623-1865,Teleste Sweden AB,Teleste Sweden AB,46501,,46501; 47403; 46502; 71123,HÄGERSTEN,12626,TELEFONVÄGEN 30,"Aktiebolagets verksamhet ska vara att bedriva marknadsföring samt försäljning av produkter till bredbandsnät för data, kabel-TV eller radio, samt därmed förenlig verksamhet. Företaget skall också bedriva utveckling samt konsultation inom samma område.",2002-02-01,active,,,,
556630-3292,Tadano Demag Scandinavia AB,Tadano Demag Scandinavia AB,46649,,46649,HELSINGBORG,25464,DEPÅGATAN 87,Bolaget skall bedriva handel och service med koncernens produktprogram för lyftkranar och entreprenadmaskiner och därmed förenlig verksamhet.,2002-08-06,active,,,,
556343-9206,Christian Larsen AB,Christian Larsen AB,47692,,47692,STOCKHOLM,11460,KARLAPLAN 7  5 TR,"Bolaget skall bedriva handel med konst, antikviteter, möbler, inredning, böcker, fastigheter och aktier, konsultverksamhet inom konst, antikviteter, inredning och aktier samt därmed förenlig verksamhet.",1988-12-15,active,,,,
556584-4056,Food Market i Älvsjö AB,Food Market i Älvsjö AB,47112,,47112,HUDDINGE,14147,FORELLVÄGEN 10,"Bolaget skall bedriva handel med dagligvaror, heminredning och förvaltning av värdepapper samt därmed förenliga verksamheter.",2000-02-10,active,,,,
556594-6711,Magasinet på Kyrkebol Gård AB,Magasinet på Kyrkebol Gård AB,47552,,47552,LÅNGSERUD,66196,KYRKEBOLS GÅRD,"Bolagets verksamhet är knutet till Kyrkebols Gård där boende (inom turistnäring) restaurang (restaurang, catering och festlokal) och handel (inredning, blommor och kuriosa) bedrivs. Bolaget kan också förvalta och bedriva handel med värdepapper (såsom fastigheter).",2000-07-13,active,,,,
